,Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
7070,22508,Medium,0.07,1.76,4.86,2579,Marshall Sutherland,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Regeneration Desk Collection,0.41,South,Alabama,Phenix City,36869,2010-07-17,2010-07-17,0.588000000000011,15,26.01,88297
7071,23865,Low,0.05,55.99,5.0,2579,Marshall Sutherland,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,South,Alabama,Phenix City,36869,2011-12-01,2011-12-08,-2038.8339999999998,16,725.39,88303
7072,23704,High,0.03,5.58,2.99,2579,Marshall Sutherland,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Heavy-Duty EZD ™ Binder With Locking Rings,0.37,South,Alabama,Phenix City,36869,2013-01-03,2013-01-04,-153.804,8,47.59,88305
7073,22886,Critical,0.03,37.94,5.08,2579,Marshall Sutherland,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,South,Alabama,Phenix City,36869,2013-06-04,2013-06-06,339.204,6,233.76,88308
7074,21062,Not Specified,0.03,77.51,4.0,2579,Marshall Sutherland,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,South,Alabama,Phenix City,36869,2013-07-12,2013-07-14,-153.874,1,78.77,88309
7075,24447,Low,0.01,195.99,4.2,2579,Marshall Sutherland,Express Air,Home Office,Technology,Telephones and Communication,Small Box,688,0.6,South,Alabama,Phenix City,36869,2013-09-19,2013-09-23,356.664,3,507.37,88311
7076,21173,High,0.06,2.52,4.28,2579,Marshall Sutherland,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",0.44,South,Alabama,Phenix City,36869,2013-11-10,2013-11-12,195.83399999999997,1,6.77,88313
7077,25748,High,0.06,41.71,4.5,2580,Erica Riddle,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Fellowes 8 Outlet Superior Workstation Surge Protector,0.56,South,Alabama,Prattville,36067,2013-05-26,2013-05-28,0.516,16,635.06,88307
7078,25749,High,0.1,5.34,2.99,2580,Erica Riddle,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,South,Alabama,Prattville,36067,2013-05-26,2013-05-27,274.686,4,20.61,88307
7079,26062,Medium,0.03,4.82,5.24,2580,Erica Riddle,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Turn Tabs Binder Tool for Ring Binders,0.39,South,Alabama,Prattville,36067,2013-09-18,2013-09-19,-101.12200000000001,7,41.13,88310
7080,26063,Medium,0.05,100.97,7.18,2580,Erica Riddle,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,South,Alabama,Prattville,36067,2013-09-18,2013-09-19,77.59800000000001,15,1525.15,88310
7081,26064,Medium,0.09,3.98,2.97,2580,Erica Riddle,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,Unpadded Memo Slips,0.35,South,Alabama,Prattville,36067,2013-09-18,2013-09-18,42.288,2,9.17,88310
7082,24861,Critical,0.02,18.97,9.54,2580,Erica Riddle,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1939,0.37,South,Alabama,Prattville,36067,2013-10-28,2013-10-30,80.832,23,458.34,88312
7083,26143,Critical,0.01,4.0,1.3,2581,Jean Frazier,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,South,Alabama,Tuscaloosa,35401,2011-09-07,2011-09-08,-43.036,16,65.2,88301
7084,26144,Critical,0.05,12.88,4.59,2581,Jean Frazier,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,South,Alabama,Tuscaloosa,35401,2011-09-07,2011-09-08,150.402,16,211.52,88301
7085,26087,Critical,0.05,7.77,9.23,2581,Jean Frazier,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,0.58,South,Alabama,Tuscaloosa,35401,2013-01-06,2013-01-07,-124.8786,3,25.8,88306
7086,26088,Critical,0.04,363.25,19.99,2581,Jean Frazier,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,South,Alabama,Tuscaloosa,35401,2013-01-06,2013-01-08,50.138999999999996,4,1478.57,88306
7087,19123,Medium,0.04,510.14,14.7,2583,Wendy Pridgen Pearce,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML520 Series Dot Matrix Printers,0.56,Central,Michigan,Holland,49423,2010-12-07,2010-12-09,-251.40390000000002,3,1527.97,89657
7088,19124,Medium,0.0,4.76,3.01,2583,Wendy Pridgen Pearce,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,Central,Michigan,Holland,49423,2010-12-07,2010-12-09,-2.345,23,110.86,89657
7089,19134,Critical,0.04,6.3,0.5,2584,Seth Matthews,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 48,0.39,Central,Michigan,Inkster,48141,2010-12-09,2010-12-11,67.6062,15,97.98,89658
7090,24061,Low,0.0,35.41,1.99,2584,Seth Matthews,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,Imation DVD-RAM discs,0.43,Central,Michigan,Inkster,48141,2011-08-26,2011-08-28,-26.3484,2,70.82,89659
7091,19753,Not Specified,0.1,15.04,1.97,2584,Seth Matthews,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,Central,Michigan,Inkster,48141,2012-06-16,2012-06-16,1.284,2,28.13,89661
7092,25221,Critical,0.04,19.98,4.0,2584,Seth Matthews,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,Central,Michigan,Inkster,48141,2012-11-07,2012-11-09,7.248000000000005,15,300.2,89662
7093,25222,Critical,0.09,34.76,8.22,2584,Seth Matthews,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",0.57,Central,Michigan,Inkster,48141,2012-11-07,2012-11-09,229.28400000000002,39,1240.6,89662
7094,26020,Low,0.04,37.94,5.08,2585,Max Gonzalez,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,Central,Michigan,Jackson,49201,2011-10-12,2011-10-16,265.443,10,384.7,89660
7095,26021,Low,0.0,85.99,2.79,2585,Max Gonzalez,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,6340,0.58,Central,Michigan,Jackson,49201,2011-10-12,2011-10-19,435.4866,12,912.18,89660
7096,25710,High,0.08,4.89,4.93,2585,Max Gonzalez,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,Central,Michigan,Jackson,49201,2013-03-17,2013-03-18,-47.83,3,16.76,89663
7097,20976,Medium,0.01,6.48,6.57,2587,Eugene H Walsh,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 20,0.37,Central,Wisconsin,Manitowoc,54220,2010-08-28,2010-08-29,-46.5244,18,127.83,91166
7098,20810,Not Specified,0.02,22.72,8.99,2587,Eugene H Walsh,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,Central,Wisconsin,Manitowoc,54220,2010-12-26,2010-12-26,200.01719999999997,12,289.88,91167
7099,20856,Critical,0.05,39.06,10.55,2587,Eugene H Walsh,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Recycled Linen-Style Covers,0.37,Central,Wisconsin,Manitowoc,54220,2011-02-09,2011-02-11,112.5459,4,163.11,91168
7100,21456,Medium,0.06,113.98,30.0,2587,Eugene H Walsh,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Comfortask® Task/Swivel Chairs,0.69,Central,Wisconsin,Manitowoc,54220,2012-01-29,2012-01-30,-188.1452,3,345.0,91169
7101,25349,Medium,0.1,152.48,6.5,2588,Diane Flynn,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.74,Central,Wisconsin,Menomonee Falls,53051,2012-12-20,2012-12-21,32.249999999999915,14,1998.1,91170
7102,24551,Medium,0.07,31.11,3.6,2588,Diane Flynn,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",0.64,Central,Wisconsin,Menomonee Falls,53051,2013-04-09,2013-04-10,258.25,12,375.84,91171
7103,23082,Not Specified,0.02,120.97,7.11,2588,Diane Flynn,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,0.36,Central,Wisconsin,Menomonee Falls,53051,2013-09-21,2013-09-24,403.38,6,732.65,91172
7104,23083,Not Specified,0.01,146.34,43.75,2588,Diane Flynn,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,0.65,Central,Wisconsin,Menomonee Falls,53051,2013-09-21,2013-09-23,-29.187,13,1944.76,91172
7105,25350,Medium,0.1,4.98,4.7,2589,Paige Sherman,Regular Air,Home Office,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,Central,Wisconsin,Milwaukee,53209,2012-12-20,2012-12-22,-7.345,3,16.94,91170
7106,26142,Medium,0.03,3.58,5.47,2589,Paige Sherman,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Poly Binder Pockets,0.37,Central,Wisconsin,Milwaukee,53209,2013-12-06,2013-12-07,-46.87804799999999,19,72.02,91173
7107,18380,Low,0.04,4.73,1.52,2591,Maureen McCoy,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",0.36,South,Florida,Winter Springs,32708,2013-10-23,2013-10-23,11.046,16,75.62,87783
7108,18610,Low,0.08,7.1,6.05,2592,Sam Maynard,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,South,Georgia,Albany,31707,2011-02-27,2011-02-27,415.8378000000001,5,36.54,87776
7109,19037,Critical,0.05,4.48,49.0,2592,Sam Maynard,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,South,Georgia,Albany,31707,2011-10-12,2011-10-14,472.9752,4,40.16,87778
7110,19038,Critical,0.04,20.95,5.99,2592,Sam Maynard,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",0.65,South,Georgia,Albany,31707,2011-10-12,2011-10-13,253.13579999999996,18,372.02,87778
7111,22275,Low,0.02,419.19,19.99,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,South,Georgia,Athens,30605,2010-04-17,2010-04-17,-39.606,10,4354.55,87772
7112,23765,Low,0.01,85.99,0.99,2593,Anne Schultz,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory4,0.85,South,Georgia,Athens,30605,2010-09-12,2010-09-17,311.72999999999996,2,146.17,87773
7113,19180,High,0.09,5.8,5.59,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,0.4,South,Georgia,Athens,30605,2011-01-16,2011-01-17,-332.45799999999997,7,40.67,87774
7114,19181,High,0.04,10.35,0.99,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 503,0.37,South,Georgia,Athens,30605,2011-01-16,2011-01-17,-87.122,3,30.7,87774
7115,21812,Not Specified,0.03,19.04,6.38,2593,Anne Schultz,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",0.56,South,Georgia,Athens,30605,2011-02-04,2011-02-05,-1084.8469632000001,6,118.99,87775
7116,21813,Not Specified,0.06,59.76,9.71,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.57,South,Georgia,Athens,30605,2011-02-04,2011-02-05,51.408,7,411.38,87775
7117,22177,Critical,0.04,2.6,2.4,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,South,Georgia,Athens,30605,2012-04-17,2012-04-19,-256.56399999999996,2,5.59,87779
7118,24448,High,0.05,4.49,1.49,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Non-Stick Binders,0.39,South,Georgia,Athens,30605,2012-05-26,2012-05-27,-180.44599999999997,6,27.21,87780
7119,23326,Not Specified,0.09,30.98,5.76,2593,Anne Schultz,Regular Air,Corporate,Office Supplies,Paper,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",0.4,South,Georgia,Athens,30605,2012-12-28,2012-12-30,32.538509999999995,16,490.04,87781
7120,21648,Low,0.03,6.68,7.3,2593,Anne Schultz,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1959,0.37,South,Georgia,Athens,30605,2013-10-16,2013-10-21,121.944,17,117.88,87782
7121,25020,Not Specified,0.03,3.29,1.35,2594,Lillian George,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,South,Georgia,Atlanta,30318,2011-05-15,2011-05-17,-39.802,6,20.77,87777
7122,20227,Medium,0.01,4.82,5.72,2596,Stacey Bell,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Magna Visual Magnetic Picture Hangers,0.47,Central,Indiana,Munster,46321,2012-03-07,2012-03-08,-115.54,12,61.69,90878
7123,24036,Critical,0.04,10.98,5.14,2596,Stacey Bell,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Imprintable Covers,0.36,Central,Indiana,Munster,46321,2013-08-24,2013-08-25,50.73065199999999,16,176.37,90879
7124,25740,Critical,0.04,125.99,7.69,2598,Wayne Mullins,Express Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC 3000,0.59,East,Connecticut,Meriden,6450,2012-11-01,2012-11-02,2120.085,36,3749.02,87387
7125,25739,Critical,0.08,9.71,9.45,2599,Natalie Faulkner,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,East,Maine,Gorham,4038,2012-11-01,2012-11-02,10.498000000000012,6,63.31,87387
7126,23494,Critical,0.09,449.99,49.0,2600,Joanne Davenport,Delivery Truck,Corporate,Technology,Copiers and Fax,Jumbo Drum,Canon PC940 Copier,0.38,East,Massachusetts,Southbridge,1550,2013-12-25,2013-12-26,596.0281600000001,8,3406.97,87389
7127,19859,Low,0.05,5.74,5.3,2601,Malcolm French,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Kleencut® Forged Steel Scissors,0.55,East,New Hampshire,Merrimack,3054,2010-09-21,2010-09-26,-50.75,7,42.02,87382
7128,23493,Critical,0.03,19.98,8.68,2602,Leah Phillips,Regular Air,Corporate,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,0.37,East,New Jersey,Bergenfield,7621,2011-12-25,2011-12-27,248.19,21,431.3,87385
7129,20849,Critical,0.07,200.99,4.2,2603,Penny Leach,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,East,New Jersey,Hackensack,7601,2010-10-05,2010-10-06,2225.07612,22,3705.14,87383
7130,20850,Critical,0.01,297.48,18.06,2604,Gina Curry,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.6,East,New Jersey,Iselin,8830,2010-10-05,2010-10-06,-338.180832,3,945.36,87383
7131,18572,Low,0.02,48.04,7.23,2605,Susan Chase,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1885,0.37,East,New Jersey,New Brunswick,8901,2011-05-20,2011-05-20,172.6104,5,250.16,87384
7132,25741,Critical,0.05,300.97,7.18,2606,Juan Butler,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,East,New Jersey,Passaic,7055,2012-11-01,2012-11-03,22.936000000000035,7,2014.57,87387
7133,18285,Not Specified,0.04,13.48,4.51,2607,Jim Day Decker,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,East,New Jersey,Sayreville,8871,2012-10-05,2012-10-07,-18.3492,4,54.28,87386
7134,23848,Critical,0.07,15.51,5.8,2608,Julia Gallagher,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",0.6,East,Vermont,South Burlington,5403,2013-10-28,2013-10-30,-30.2,11,166.62,87388
7135,18046,High,0.09,5.4,7.78,2610,Tommy Lutz,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,West,California,Davis,95616,2010-05-16,2010-05-17,-136.252,9,49.24,86118
7136,18453,High,0.05,2.88,0.7,2610,Tommy Lutz,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,West,California,Davis,95616,2011-02-11,2011-02-12,0.35000000000000053,3,8.47,86120
7137,18708,Low,0.07,76.72,19.95,2611,Karen Lin,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,0.54,East,Massachusetts,Braintree,2184,2011-10-20,2011-10-20,51.565999999999995,6,458.05,86121
7138,18454,High,0.1,291.73,48.8,2612,Charles Parsons,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,East,Massachusetts,Swansea,2777,2011-02-11,2011-02-13,-187.29,1,316.61,86120
7139,19971,Low,0.02,50.98,13.66,2613,Anthony Stanley,Express Air,Corporate,Office Supplies,Appliances,Small Box,Eureka The Boss® Cordless Rechargeable Stick Vac,0.58,East,New Jersey,Fords,8863,2010-07-24,2010-07-24,-25.76,1,68.45,86119
7140,18709,Low,0.0,5.78,7.96,2614,Sarah Pappas,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 196,0.36,East,Vermont,South Burlington,5403,2011-10-20,2011-10-25,-201.2148,21,131.08,86121
7141,25962,Critical,0.0,2.6,2.4,2616,Laurence Hull,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,Central,Michigan,Portage,49002,2010-09-11,2010-09-13,-45.21,16,44.75,91495
7142,26092,Medium,0.04,47.98,3.61,2616,Laurence Hull,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,Central,Michigan,Portage,49002,2012-11-12,2012-11-12,296.67,32,1521.2,91499
7143,25478,Not Specified,0.1,3.25,49.0,2617,Gerald Crabtree,Regular Air,Corporate,Office Supplies,Appliances,Large Box,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.56,Central,South Dakota,Aberdeen,57401,2010-12-27,2010-12-28,-286.245,6,40.69,91496
7144,22574,High,0.03,7.4,1.71,2617,Gerald Crabtree,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",0.4,Central,South Dakota,Aberdeen,57401,2012-09-15,2012-09-15,44.59,11,79.77,91497
7145,22575,High,0.05,6.48,8.74,2617,Gerald Crabtree,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1984,0.36,Central,South Dakota,Aberdeen,57401,2012-09-15,2012-09-17,-172.35,19,130.69,91497
7146,25523,High,0.07,58.1,1.49,2617,Gerald Crabtree,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,Central,South Dakota,Aberdeen,57401,2012-10-22,2012-10-23,499.215,13,723.5,91498
7147,25347,Not Specified,0.07,223.98,15.01,2617,Gerald Crabtree,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL200 Manual Binding Machine,0.38,Central,South Dakota,Aberdeen,57401,2013-07-14,2013-07-14,1230.3113999999998,8,1783.06,91500
7148,25479,Not Specified,0.0,300.98,64.73,2617,Gerald Crabtree,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,Central,South Dakota,Aberdeen,57401,2013-12-27,2013-12-28,1096.37632,8,2538.68,91501
7149,6585,Medium,0.1,7.64,1.39,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Security-Tint Envelopes,0.36,East,New York,New York City,10004,2010-01-17,2010-01-19,16.12,18,130.11,46884
7150,6586,Medium,0.0,125.99,2.5,2618,Amy Hamrick Melvin,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6162,0.59,East,New York,New York City,10004,2010-01-17,2010-01-19,-815.9007999999999,3,337.34,46884
7151,6587,Medium,0.1,11.55,2.36,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,East,New York,New York City,10004,2010-01-17,2010-01-18,15.808000000000003,25,280.43,46884
7152,4788,High,0.05,4.84,0.71,2618,Amy Hamrick Melvin,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,East,New York,New York City,10004,2010-03-23,2010-03-23,29.17,20,103.39,34017
7153,4789,High,0.01,14.98,7.69,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,East,New York,New York City,10004,2010-03-23,2010-03-25,-48.97,28,435.39,34017
7154,7452,Critical,0.1,20.27,3.99,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,East,New York,New York City,10004,2010-09-23,2010-09-24,84.05,53,1051.52,53153
7155,6013,Medium,0.04,4.98,4.32,2618,Amy Hamrick Melvin,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",0.64,East,New York,New York City,10004,2011-03-25,2011-03-27,-32.78,5,29.66,42597
7156,3496,Low,0.05,48.91,5.81,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1891,0.38,East,New York,New York City,10004,2011-10-19,2011-10-26,594.8720000000001,59,2943.69,24903
7157,7988,Medium,0.01,6.81,5.48,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,0.37,East,New York,New York City,10004,2012-03-23,2012-03-26,-62.882,41,282.49,57095
7158,461,Not Specified,0.1,30.98,8.99,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",0.58,East,New York,New York City,10004,2013-08-09,2013-08-11,-38.89,16,477.48,3136
7159,8296,High,0.03,40.97,8.99,2618,Amy Hamrick Melvin,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,0.59,East,New York,New York City,10004,2013-09-19,2013-09-20,9.150000000000006,23,953.2,59238
7160,22788,High,0.05,4.84,0.71,2619,Brandon E Shepherd,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,Central,South Dakota,Sioux Falls,57103,2010-03-23,2010-03-23,17.8365,5,25.85,88014
7161,18461,Not Specified,0.1,30.98,8.99,2619,Brandon E Shepherd,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",0.58,Central,South Dakota,Sioux Falls,57103,2010-08-09,2010-08-11,-20.2228,4,119.37,88015
7162,21496,Low,0.05,48.91,5.81,2619,Brandon E Shepherd,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1891,0.38,Central,South Dakota,Sioux Falls,57103,2011-10-19,2011-10-26,516.396,15,748.4,88018
7163,24587,Medium,0.1,11.55,2.36,2619,Brandon E Shepherd,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,Central,South Dakota,Sioux Falls,57103,2013-01-17,2013-01-18,30.035200000000003,7,78.52,88020
7164,22789,High,0.01,14.98,7.69,2619,Brandon E Shepherd,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,Central,South Dakota,Sioux Falls,57103,2013-03-23,2013-03-25,-48.97,7,108.85,88021
7165,24013,Medium,0.04,4.98,4.32,2619,Brandon E Shepherd,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",0.64,Central,South Dakota,Sioux Falls,57103,2013-03-25,2013-03-27,-32.78,1,5.93,88022
7166,25452,Critical,0.1,20.27,3.99,2620,Phyllis Little,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,South,Tennessee,Bartlett,38134,2010-09-23,2010-09-24,381.61799999999994,13,257.92,88017
7167,25988,Medium,0.01,6.81,5.48,2620,Phyllis Little,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,0.37,South,Tennessee,Bartlett,38134,2012-03-23,2012-03-26,-183.34400000000002,10,68.9,88019
7168,24585,Medium,0.1,7.64,1.39,2620,Phyllis Little,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Security-Tint Envelopes,0.36,South,Tennessee,Bartlett,38134,2013-01-17,2013-01-19,4.0392,5,36.14,88020
7169,24586,Medium,0.0,125.99,2.5,2620,Phyllis Little,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6162,0.59,South,Tennessee,Bartlett,38134,2013-01-17,2013-01-19,-20.734,1,112.45,88020
7170,26296,High,0.03,40.97,8.99,2621,Robyn Hayes,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,0.59,South,Tennessee,Brentwood,37027,2010-09-19,2010-09-20,-177.058,5,207.22,88016
7171,22399,High,0.04,5.98,1.67,2623,Gene Caldwell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",0.51,South,North Carolina,Wake Forest,27587,2011-06-01,2011-06-02,109.518,1,6.75,91444
